,ID,GrossMonthlyIncome,CreditCardPayment,CarPayment,StudentLoanPayments,AppraisedValue,DownPayment,LoanAmount,MonthlyMortgagePayment,CreditScore,Approval,Reason
1145,1146,3796.0,417.0,369.0,384.0,268135.0,48264.3,219870.7,1318.24,661,No,"DTI is high, should be 43 or less prefereably less than 28%"
1146,1147,4671.0,338.0,375.0,296.0,275794.0,49642.92,226151.08,1659.42,585,No,"Credit Score is too low, should be 640 or above"
1147,1148,2925.0,379.0,422.0,234.0,393639.0,47236.68,346402.32,1460.45,807,No,"DTI is high, should be 43 or less prefereably less than 28%"
1148,1149,6584.0,278.0,398.0,245.0,272861.0,35471.93,237389.07,1423.27,656,No,"DTI is high, should be 43 or less prefereably less than 28%"
1149,1150,5201.0,364.0,408.0,359.0,312730.0,81309.8,231420.2,1387.48,684,No,"DTI is high, should be 43 or less prefereably less than 28%"
1150,1151,7173.0,277.0,382.0,385.0,483788.0,48378.8,435409.2,2610.5,673,No,"DTI is high, should be 43 or less prefereably less than 28%"
1151,1152,7334.0,309.0,355.0,389.0,357765.0,78708.3,279056.7,1673.09,691,Yes,You pass all criteria
1152,1153,6291.0,283.0,355.0,285.0,288062.0,25925.58,262136.42,1407.2,723,No,"DTI is high, should be 43 or less prefereably less than 28%"
1153,1154,9614.0,240.0,430.0,329.0,472622.0,122881.72,349740.28,2566.27,591,No,"Credit Score is too low, should be 640 or above"
1154,1155,4250.0,494.0,437.0,238.0,493097.0,103550.37,389546.63,2091.17,739,No,"DTI is high, should be 43 or less prefereably less than 28%"
1155,1156,7953.0,231.0,431.0,391.0,257354.0,59191.42,198162.58,835.46,841,Yes,You pass all criteria
1156,1157,9863.0,381.0,370.0,325.0,456609.0,109586.16,347022.84,2308.75,612,No,"Credit Score is too low, should be 640 or above"
1157,1158,2527.0,336.0,381.0,276.0,279805.0,58759.05,221045.95,931.94,838,No,"DTI is high, should be 43 or less prefereably less than 28%"
1158,1159,2546.0,364.0,458.0,218.0,330713.0,76063.99,254649.01,1868.52,534,No,"Credit Score is too low, should be 640 or above"
1159,1160,5212.0,217.0,356.0,299.0,356037.0,49845.18,306191.82,1835.77,675,No,"DTI is high, should be 43 or less prefereably less than 28%"
1160,1161,3854.0,237.0,478.0,304.0,479097.0,129356.19,349740.81,2566.27,515,No,"Credit Score is too low, should be 640 or above"
1161,1162,7623.0,314.0,366.0,326.0,389099.0,101165.74,287933.26,1915.63,622,No,"Credit Score is too low, should be 640 or above"
1162,1163,9458.0,293.0,482.0,442.0,331528.0,19891.68,311636.32,2286.68,594,No,"Credit Score is too low, should be 640 or above"
1163,1164,9371.0,410.0,375.0,363.0,293536.0,49901.12,243634.88,1027.17,833,No,"DTI is high, should be 43 or less prefereably less than 28%"
1164,1165,7829.0,228.0,407.0,304.0,290378.0,17422.68,272955.32,2002.85,507,No,"Credit Score is too low, should be 640 or above"
1165,1166,8902.0,384.0,445.0,439.0,447306.0,49203.66,398102.34,1900.6,777,No,"DTI is high, should be 43 or less prefereably less than 28%"
1166,1167,5867.0,273.0,434.0,264.0,376121.0,33850.89,342270.11,1837.38,717,No,"DTI is high, should be 43 or less prefereably less than 28%"
1167,1168,6805.0,285.0,465.0,290.0,426709.0,68273.44,358435.56,1711.23,787,No,"DTI is high, should be 43 or less prefereably less than 28%"
1168,1169,7846.0,433.0,395.0,384.0,309644.0,46446.6,263197.4,1412.9,738,No,"DTI is high, should be 43 or less prefereably less than 28%"
1169,1170,6582.0,230.0,356.0,443.0,313821.0,53349.57,260471.43,1098.16,848,No,"DTI is high, should be 43 or less prefereably less than 28%"
1170,1171,5639.0,230.0,438.0,438.0,236038.0,42486.84,193551.16,1039.02,737,No,"DTI is high, should be 43 or less prefereably less than 28%"
1171,1172,2661.0,472.0,394.0,245.0,287707.0,51787.26,235919.74,1126.32,765,No,"DTI is high, should be 43 or less prefereably less than 28%"
1172,1173,6513.0,282.0,475.0,227.0,492119.0,54133.09,437985.91,3213.79,510,No,"Credit Score is too low, should be 640 or above"
1173,1174,3586.0,304.0,486.0,326.0,390096.0,93623.04,296472.96,2175.41,550,No,"Credit Score is too low, should be 640 or above"
1174,1175,3015.0,449.0,413.0,267.0,311321.0,15566.05,295754.95,1246.91,821,No,"DTI is high, should be 43 or less prefereably less than 28%"
1175,1176,5501.0,439.0,457.0,301.0,357378.0,85770.72,271607.28,1992.96,564,No,"Credit Score is too low, should be 640 or above"
1176,1177,4916.0,275.0,423.0,379.0,296774.0,80128.98,216645.02,1441.34,646,No,"DTI is high, should be 43 or less prefereably less than 28%"
1177,1178,6887.0,327.0,480.0,420.0,421572.0,80098.68,341473.32,1630.25,762,No,"DTI is high, should be 43 or less prefereably less than 28%"
1178,1179,7507.0,412.0,483.0,257.0,282862.0,59401.02,223460.98,942.12,802,Yes,You pass all criteria
1179,1180,4075.0,207.0,435.0,377.0,410391.0,69766.47,340624.53,2499.38,514,No,"Credit Score is too low, should be 640 or above"
1180,1181,6959.0,373.0,438.0,214.0,361431.0,97586.37,263844.63,1936.0,534,No,"Credit Score is too low, should be 640 or above"
1181,1182,5702.0,306.0,469.0,435.0,334978.0,33497.8,301480.2,1618.41,723,No,"DTI is high, should be 43 or less prefereably less than 28%"
1182,1183,8155.0,319.0,395.0,254.0,298337.0,17900.22,280436.78,1681.36,676,No,"DTI is high, should be 43 or less prefereably less than 28%"
1183,1184,4152.0,399.0,414.0,404.0,447317.0,84990.23,362326.77,2658.63,521,No,"Credit Score is too low, should be 640 or above"
1184,1185,6066.0,239.0,351.0,335.0,395771.0,43534.81,352236.19,2111.83,673,No,"DTI is high, should be 43 or less prefereably less than 28%"
1185,1186,3317.0,476.0,467.0,211.0,263472.0,15808.32,247663.68,1817.27,511,No,"Credit Score is too low, should be 640 or above"
1186,1187,3528.0,432.0,440.0,380.0,234622.0,65694.16,168927.84,806.49,754,No,"DTI is high, should be 43 or less prefereably less than 28%"
1187,1188,6145.0,490.0,402.0,384.0,417512.0,70977.04,346534.96,1860.27,732,No,"DTI is high, should be 43 or less prefereably less than 28%"
1188,1189,8009.0,355.0,359.0,339.0,283342.0,31167.62,252174.38,1353.73,720,No,"DTI is high, should be 43 or less prefereably less than 28%"
1189,1190,8170.0,269.0,373.0,341.0,410237.0,86149.77,324087.23,2378.04,589,No,"Credit Score is too low, should be 640 or above"
1190,1191,2879.0,467.0,381.0,261.0,464860.0,111566.4,353293.6,1489.5,839,No,"DTI is high, should be 43 or less prefereably less than 28%"
1191,1192,8450.0,314.0,359.0,255.0,443867.0,124282.76,319584.24,2345.0,596,No,"Credit Score is too low, should be 640 or above"
1192,1193,2326.0,391.0,424.0,442.0,342294.0,71881.74,270412.26,1290.99,791,No,"DTI is high, should be 43 or less prefereably less than 28%"
1193,1194,5232.0,320.0,414.0,266.0,424169.0,84833.8,339335.2,1620.04,798,No,"DTI is high, should be 43 or less prefereably less than 28%"
1194,1195,8838.0,327.0,469.0,351.0,379366.0,49317.58,330048.42,2195.82,616,No,"Credit Score is too low, should be 640 or above"
1195,1196,6515.0,398.0,424.0,326.0,242335.0,26656.85,215678.15,909.31,828,No,"DTI is high, should be 43 or less prefereably less than 28%"
1196,1197,7331.0,273.0,471.0,306.0,253368.0,32937.84,220430.16,1183.32,745,No,"DTI is high, should be 43 or less prefereably less than 28%"
1197,1198,9464.0,403.0,402.0,248.0,261537.0,31384.44,230152.56,1235.51,600,No,"Credit Score is too low, should be 640 or above"
1198,1199,7766.0,422.0,437.0,304.0,340089.0,57815.13,282273.87,2071.23,570,No,"Credit Score is too low, should be 640 or above"
1199,1200,3793.0,473.0,402.0,431.0,355867.0,71173.4,284693.6,1894.07,642,No,"DTI is high, should be 43 or less prefereably less than 28%"
1200,1201,7334.0,468.0,469.0,402.0,347113.0,86778.25,260334.75,1732.01,639,No,"Credit Score is too low, should be 640 or above"
1201,1202,7484.0,351.0,401.0,343.0,350360.0,59561.2,290798.8,2133.78,529,No,"Credit Score is too low, should be 640 or above"
1202,1203,2698.0,470.0,431.0,414.0,308157.0,15407.85,292749.15,2148.09,540,No,"Credit Score is too low, should be 640 or above"
1203,1204,3135.0,443.0,447.0,380.0,376593.0,18829.65,357763.35,2380.21,647,No,"DTI is high, should be 43 or less prefereably less than 28%"
1204,1205,3141.0,228.0,432.0,239.0,395193.0,55327.02,339865.98,1432.89,834,No,"DTI is high, should be 43 or less prefereably less than 28%"
1205,1206,9962.0,447.0,378.0,425.0,256065.0,12803.25,243261.75,1784.97,544,No,"Credit Score is too low, should be 640 or above"
1206,1207,5180.0,369.0,363.0,232.0,487204.0,34104.28,453099.72,1910.29,843,No,"DTI is high, should be 43 or less prefereably less than 28%"
1207,1208,9813.0,216.0,413.0,246.0,283694.0,19858.58,263835.42,1259.59,784,No,"DTI is high, should be 43 or less prefereably less than 28%"
1208,1209,6088.0,419.0,365.0,435.0,305433.0,73303.92,232129.08,978.67,815,Yes,You pass all criteria
1209,1210,5819.0,281.0,408.0,373.0,392288.0,47074.56,345213.44,2533.05,539,No,"Credit Score is too low, should be 640 or above"
1210,1211,7326.0,352.0,400.0,351.0,496906.0,49690.6,447215.4,3281.51,501,No,"Credit Score is too low, should be 640 or above"
1211,1212,3085.0,320.0,442.0,253.0,316378.0,69603.16,246774.84,1641.8,608,No,"Credit Score is too low, should be 640 or above"
1212,1213,8359.0,455.0,398.0,406.0,394389.0,90709.47,303679.53,2020.39,606,No,"Credit Score is too low, should be 640 or above"
1213,1214,4163.0,295.0,466.0,339.0,419867.0,121761.43,298105.57,1423.2,755,No,"DTI is high, should be 43 or less prefereably less than 28%"
1214,1215,4361.0,392.0,381.0,236.0,415691.0,74824.38,340866.62,1627.35,762,No,"DTI is high, should be 43 or less prefereably less than 28%"
1215,1216,5890.0,479.0,494.0,399.0,295379.0,79752.33,215626.67,1029.43,763,Yes,You pass all criteria
1216,1217,2782.0,487.0,369.0,420.0,485108.0,24255.4,460852.6,3381.57,588,No,"Credit Score is too low, should be 640 or above"
1217,1218,8921.0,494.0,400.0,278.0,353658.0,42438.96,311219.04,2283.62,587,No,"Credit Score is too low, should be 640 or above"
1218,1219,6552.0,221.0,474.0,253.0,259524.0,54500.04,205023.96,1100.61,724,Yes,You pass all criteria
1219,1220,2335.0,312.0,389.0,256.0,237868.0,47573.6,190294.4,1396.31,597,No,"Credit Score is too low, should be 640 or above"
1220,1221,4969.0,463.0,383.0,356.0,261547.0,28770.17,232776.83,1708.03,594,No,"Credit Score is too low, should be 640 or above"
1221,1222,2206.0,241.0,490.0,208.0,385319.0,34678.71,350640.29,2572.87,569,No,"Credit Score is too low, should be 640 or above"
1222,1223,4832.0,404.0,435.0,321.0,309561.0,37147.32,272413.68,1462.38,745,No,"DTI is high, should be 43 or less prefereably less than 28%"
1223,1224,3860.0,486.0,491.0,329.0,264843.0,34429.59,230413.41,1690.69,566,No,"Credit Score is too low, should be 640 or above"
1224,1225,5039.0,412.0,471.0,382.0,483106.0,38648.48,444457.52,1873.85,829,No,"DTI is high, should be 43 or less prefereably less than 28%"
1225,1226,3283.0,361.0,461.0,404.0,453237.0,45323.7,407913.3,2445.65,667,No,"DTI is high, should be 43 or less prefereably less than 28%"
1226,1227,5094.0,421.0,379.0,262.0,421215.0,71606.55,349608.45,1669.08,767,No,"DTI is high, should be 43 or less prefereably less than 28%"
1227,1228,7482.0,368.0,401.0,407.0,398981.0,71816.58,327164.42,2400.62,519,No,"Credit Score is too low, should be 640 or above"
1228,1229,5152.0,323.0,456.0,290.0,295865.0,82842.2,213022.8,1277.18,682,No,"DTI is high, should be 43 or less prefereably less than 28%"
1229,1230,2065.0,460.0,481.0,359.0,286837.0,22946.96,263890.04,1416.62,720,No,"DTI is high, should be 43 or less prefereably less than 28%"
1230,1231,3885.0,476.0,415.0,204.0,315597.0,88367.16,227229.84,1667.33,551,No,"Credit Score is too low, should be 640 or above"
1231,1232,2745.0,272.0,351.0,319.0,491319.0,93350.61,397968.39,1677.85,821,No,"DTI is high, should be 43 or less prefereably less than 28%"
1232,1233,9054.0,213.0,365.0,439.0,387447.0,27121.29,360325.71,2160.33,689,No,"DTI is high, should be 43 or less prefereably less than 28%"
1233,1234,8926.0,334.0,374.0,421.0,373330.0,67199.4,306130.6,2036.69,638,No,"Credit Score is too low, should be 640 or above"
1234,1235,4360.0,362.0,427.0,358.0,252713.0,55596.86,197116.14,1181.81,660,No,"DTI is high, should be 43 or less prefereably less than 28%"
1235,1236,8037.0,323.0,499.0,347.0,445682.0,66852.3,378829.7,1597.16,837,No,"DTI is high, should be 43 or less prefereably less than 28%"
1236,1237,3301.0,385.0,386.0,222.0,285824.0,42873.6,242950.4,1024.29,807,No,"DTI is high, should be 43 or less prefereably less than 28%"
1237,1238,7535.0,294.0,462.0,287.0,343118.0,51467.7,291650.3,1565.64,743,No,"DTI is high, should be 43 or less prefereably less than 28%"
1238,1239,4368.0,464.0,355.0,324.0,319212.0,38305.44,280906.56,1341.09,792,No,"DTI is high, should be 43 or less prefereably less than 28%"
1239,1240,2723.0,243.0,422.0,353.0,358697.0,71739.4,286957.6,1369.98,766,No,"DTI is high, should be 43 or less prefereably less than 28%"
1240,1241,4032.0,389.0,363.0,413.0,472574.0,33080.18,439493.82,3224.85,568,No,"Credit Score is too low, should be 640 or above"
1241,1242,3547.0,238.0,435.0,331.0,396264.0,71327.52,324936.48,1369.95,824,No,"DTI is high, should be 43 or less prefereably less than 28%"
1242,1243,2514.0,289.0,440.0,307.0,328628.0,52580.48,276047.52,1655.04,653,No,"DTI is high, should be 43 or less prefereably less than 28%"
1243,1244,9050.0,421.0,390.0,449.0,375807.0,71403.33,304403.67,2025.21,602,No,"Credit Score is too low, should be 640 or above"
1244,1245,7296.0,230.0,462.0,250.0,376900.0,64073.0,312827.0,1493.48,779,No,"DTI is high, should be 43 or less prefereably less than 28%"
1245,1246,6502.0,411.0,446.0,266.0,393420.0,23605.2,369814.8,1765.55,762,No,"DTI is high, should be 43 or less prefereably less than 28%"
1246,1247,2238.0,496.0,405.0,305.0,464222.0,46422.2,417799.8,3065.67,566,No,"Credit Score is too low, should be 640 or above"
1247,1248,9704.0,311.0,397.0,300.0,469721.0,61063.73,408657.27,1722.92,823,No,"DTI is high, should be 43 or less prefereably less than 28%"
1248,1249,6997.0,437.0,453.0,273.0,389561.0,112972.69,276588.31,2029.51,506,No,"Credit Score is too low, should be 640 or above"
1249,1250,6017.0,418.0,452.0,236.0,410071.0,118920.59,291150.41,1745.59,689,No,"DTI is high, should be 43 or less prefereably less than 28%"
1250,1251,3172.0,347.0,452.0,412.0,435690.0,74067.3,361622.7,2168.11,665,No,"DTI is high, should be 43 or less prefereably less than 28%"
1251,1252,6935.0,311.0,424.0,339.0,429042.0,68646.72,360395.28,2160.75,676,No,"DTI is high, should be 43 or less prefereably less than 28%"
1252,1253,8492.0,457.0,401.0,299.0,287430.0,68983.2,218446.8,1602.89,510,No,"Credit Score is too low, should be 640 or above"
1253,1254,9248.0,373.0,449.0,372.0,463736.0,32461.52,431274.48,2869.28,636,No,"Credit Score is too low, should be 640 or above"
1254,1255,9311.0,206.0,391.0,203.0,296911.0,74227.75,222683.25,1335.1,697,Yes,You pass all criteria
1255,1256,3723.0,248.0,451.0,394.0,392723.0,90326.29,302396.71,1274.92,819,No,"DTI is high, should be 43 or less prefereably less than 28%"
1256,1257,2462.0,439.0,401.0,319.0,298951.0,59790.2,239160.8,1141.79,764,No,"DTI is high, should be 43 or less prefereably less than 28%"
1257,1258,5193.0,491.0,463.0,338.0,468626.0,79666.42,388959.58,1639.87,844,No,"DTI is high, should be 43 or less prefereably less than 28%"
1258,1259,6423.0,277.0,495.0,218.0,319669.0,79917.25,239751.75,1759.21,501,No,"Credit Score is too low, should be 640 or above"
1259,1260,8042.0,353.0,445.0,338.0,238948.0,54958.04,183989.96,1350.05,551,No,"Credit Score is too low, should be 640 or above"
1260,1261,7622.0,386.0,451.0,341.0,452739.0,76965.63,375773.37,2757.29,749,No,"DTI is high, should be 43 or less prefereably less than 28%"
1261,1262,5454.0,365.0,421.0,346.0,336068.0,67213.6,268854.4,1972.76,596,No,"Credit Score is too low, should be 640 or above"
1262,1263,7371.0,412.0,380.0,201.0,434116.0,95505.52,338610.48,2484.6,597,No,"Credit Score is too low, should be 640 or above"
1263,1264,6039.0,433.0,455.0,230.0,417922.0,37612.98,380309.02,1815.65,796,No,"DTI is high, should be 43 or less prefereably less than 28%"
1264,1265,3598.0,419.0,355.0,334.0,413082.0,90878.04,322203.96,2364.22,591,No,"Credit Score is too low, should be 640 or above"
1265,1266,8854.0,438.0,352.0,445.0,379664.0,56949.6,322714.4,1934.84,656,No,"DTI is high, should be 43 or less prefereably less than 28%"
1266,1267,9984.0,266.0,486.0,370.0,452984.0,27179.04,425804.96,2552.92,657,No,"DTI is high, should be 43 or less prefereably less than 28%"
1267,1268,2087.0,330.0,424.0,304.0,371805.0,18590.25,353214.75,1896.13,701,No,"DTI is high, should be 43 or less prefereably less than 28%"
1268,1269,2394.0,443.0,408.0,255.0,414401.0,24864.06,389536.94,1642.3,810,No,"DTI is high, should be 43 or less prefereably less than 28%"
1269,1270,7251.0,390.0,462.0,235.0,340442.0,51066.3,289375.7,1220.02,825,No,"DTI is high, should be 43 or less prefereably less than 28%"
1270,1271,7269.0,480.0,463.0,437.0,499732.0,29983.92,469748.08,1980.48,831,No,"DTI is high, should be 43 or less prefereably less than 28%"
1271,1272,5170.0,485.0,442.0,296.0,246183.0,49236.6,196946.4,1057.25,719,No,"DTI is high, should be 43 or less prefereably less than 28%"
1272,1273,8467.0,414.0,430.0,255.0,326744.0,19604.64,307139.36,1648.79,701,No,"DTI is high, should be 43 or less prefereably less than 28%"
1273,1274,6123.0,330.0,490.0,395.0,306326.0,45948.9,260377.1,1910.55,507,No,"Credit Score is too low, should be 640 or above"
1274,1275,7144.0,423.0,358.0,263.0,358632.0,53794.8,304837.2,1285.21,827,No,"DTI is high, should be 43 or less prefereably less than 28%"
1275,1276,2779.0,272.0,425.0,361.0,277469.0,69367.25,208101.75,1117.14,746,No,"DTI is high, should be 43 or less prefereably less than 28%"
1276,1277,9810.0,251.0,401.0,225.0,366116.0,54917.4,311198.6,1312.03,807,No,"DTI is high, should be 43 or less prefereably less than 28%"
1277,1278,4161.0,384.0,429.0,374.0,444827.0,75620.59,369206.41,1762.65,759,No,"DTI is high, should be 43 or less prefereably less than 28%"
1278,1279,4893.0,448.0,443.0,448.0,434056.0,117195.12,316860.88,1899.74,676,No,"DTI is high, should be 43 or less prefereably less than 28%"
1279,1280,7271.0,440.0,463.0,221.0,265609.0,15936.54,249672.46,1052.63,829,No,"DTI is high, should be 43 or less prefereably less than 28%"
1280,1281,4541.0,410.0,465.0,384.0,469762.0,51673.82,418088.18,2506.65,690,No,"DTI is high, should be 43 or less prefereably less than 28%"
1281,1282,5066.0,380.0,471.0,396.0,434132.0,121556.96,312575.04,1317.83,818,No,"DTI is high, should be 43 or less prefereably less than 28%"
1282,1283,7758.0,289.0,367.0,441.0,369936.0,81385.92,288550.08,2117.28,579,No,"Credit Score is too low, should be 640 or above"
